@id;@type;name;addr:street;addr:housenumber;addr:postcode;addr:city;amenity;cuisine;website;email;phone;contact:phone;contact:email;opening_hours;;;;;;;;;;;
4961687341;node;Feuerdorf;Freda-Meissner-Blau-Promenade;1;;;restaurant;bbq;grill;https://www.feuerdorf.at/;hallo@feuerdorf.at;+43 1 934 6730;;;Mo-Su 11:30-00:00;;;;;;;;;;
4961691048;node;Itoya Sushi;HÃ¼tteldorfer StraÃŸe;28;;;restaurant;sushi;;;;;;;;;;;;;;;;;
4973686721;node;YOU im Le MÃ©rdien;Opernring;13;1010;Wien;restaurant;fine_dining;http://www.you-vienna.com;info@you-vienna.at;+43 1 588908890;;;Mo-Su 16:00-01:00;;;;;;;;;;;
4975524528;node;Buschenschank Wanderer am FuÃŸe des Nussbergs;Wildgrubgasse;20;1190;Wien;restaurant;buschenschank;https://www.facebook.com/BuschenschankWanderer/;;0676 5408980;;;;;;;;;;;;;;
4979493277;node;Markt KÃ¼che Billa;;;;;restaurant;;;;;;;;;;;;;;;;;;
4980027278;node;Morgen's Cafe & More;Emichgasse;4;1220;Wien;cafe;coffee_shop;;;+43 1 2825153;;;;;;;;;;;;;;
4987019224;node;Gasthaus Robert LichtenstÃ¶ger;Klostermanngasse;14;1230;Wien;restaurant;regional;http://www.lichtenstoeger.info;gasthaus@lichtenstoeger.info;4318698651;;;Mo-Fr 11:00-22:00;;;;;;;;;;;
4987028621;node;Bezirksalm;Carlbergergasse;16;1230;Wien;restaurant;regional;https://www.bezirksalm.at;;+43 1 865 25 81;;;Tu-Sa 11:00-22:00; Su 10:30-16:00;;;;;;;;;;
5007092121;node;Veggiezz;Opernring;6;1010;Wien;restaurant;austrian;;;;+43 1 8900032;;"Mo-Fr 11:00-22:00; Sa, Su 12:00-22:00";;;;;;;;;;;
5009464083;node;Weinhappel;Kolschitzkygasse;10;1040;Wien;restaurant;;http://www.weinhappel.at;;+43 1 5053425;;;Mo-Fr 11:30-22:00;;;;;;;;;;;
5009473111;node;Tuk Tuk;Kolschitzkygasse;12;1040;Wien;bar;;http://www.tuktukbar.com;;+43 681 20614968;;;Mo-Su 18:00-06:00;;;;;;;;;;;
5016014119;node;Haas Beisl;MargaretenstraÃŸe;74;1050;Wien;restaurant;regional;http://haasbeisl.com/;info@haasbeisl.at;+43 1 5862552;;;"Mo-Sa 11:00-23:00; Su,PH 11:30-21:00";;;;;;;;;;;
5022816741;node;Damla;WilhelmstraÃŸe;53;;;cafe;burger;cake;coffee_shop;hotdog;kebab;pizza;http://damla.at;office@damla.at;18103519;;;Mo-Su 06:00-02:00;;;;;;
5024257979;node;Cafe Restaurant Seasons;Ziegelofengasse;17;1050;Wien;restaurant;bulgarian;https://seasons1050.business.site/;restaurant-sezoni@live.at;+43 1 9209027;;;"Tu-Sa 11:00-23:00; Su, PH 11:00-22:00";;;;;;;;;;;
5026447761;node;;Schwarzhorngasse;1;1050;Wien;cafe;;;;;;;;;;;;;;;;;;
5026447764;node;Capoeira Bar;MargaretenstraÃŸe;125;1050;Wien;bar;;;;+43 676 6527272;;;"Tu-Th 17:00-24:00, Fr,Sa 17:00-02:00; Su,Mo off";;;;;;;;;;;
5026493821;node;Wiener Wald;Goldschmiedgasse;6;1010;Wien;restaurant;austrian;https://www.wienerwald.at/;;+43 1 5354012;;;Mo-Su 11:00-23:00;;;;;;;;;;;
5027950923;node;Monte Ofelio Bar;Schottenbastei;2;1010;Wien;bar;italian;https://monteofeliobar.com/monte-ofelio-schottenbastei/;;;;;Mo-Fr 07:30-22:00;;;;;;;;;;;
5028978447;node;Bei Nino;AlserbachstraÃŸe;8;1090;Wien;restaurant;;;;;;;Mo-Su 08:00-24:00;;;;;;;;;;;
5030420022;node;Sezai Fisch(t)raum;Viktor-Adler-Platz;10;1100;Wien;restaurant;fish;seafood;https://www.sezai.at/;fischtraum@sezai.at;+43 1 606 74 67;;;Mo-Sa 11:30-22:00;;;;;;;;;;
5030631322;node;Cafe Å½orÅ¾;;;1120;Wien;cafe;;;;;;;Mo-Sa 07:00-22:00; Su 10:00-10:00;;;;;;;;;;
5044807650;node;Buschenschank Wolff;RathstraÃŸe;44-46;1190;Wien;restaurant;heuriger;buschenschank;http://www.wienerheuriger.at/buschenschank.html;;;;;Su-We 11:30-22:00; Th-Sa 11:30-24:00;;;;;;;;;
5044807651;node;FriseurmÃ¼ller;HameaustraÃŸe;30-32;1190;Wien;restaurant;heuriger;http://xn--friseurmller-klb.at/;;;+43 1 440 14 14;restaurant@friseurmÃ¼ller.at;;;;;;;;;;;;
5046474137;node;FenstercafÃ©;Griechengasse;7;1010;Wien;cafe;coffee;https://www.fenster.cafe/;;;;;Mo-Su 08:00-20:00;;;;;;;;;;;
5062530804;node;Beaver Brewing Company;SchÃ¶nbrunner StraÃŸe;98;1050;Wien;restaurant;burger;https://www.beaverbrewing.at/;;-63746869;;;Tu-Th 18:00-23:30; Fr-Sa 17:00-00:30; Su 17:00-23:00;;;;;;;;;
5065127625;node;Max & Benito;;;;;restaurant;mexican;;;;;;Mo-Fr 11:30-20:00; PH off;;;;;;;;;;
5065127628;node;Oysterini;;;;;cafe;;;;;;;;;;;;;;;;;;
5065127643;node;Topf & Deckel;Schottengasse;3;;;restaurant;;;;;;;Mo-Fr 11:00-16:00;;;;;;;;;;;
5065127652;node;Appiano;;;;;restaurant;;;;;;;Mo-Fr 11:15-15:00;;;;;;;;;;;
5082229329;node;Fania Live;;22-23;1080;Wien;bar;;https://www.fanialive.at;;;;;;;;;;;;;;;;
5083011111;node;magdas KANTINE;Absberggasse;27;1100;Wien;restaurant;;https://www.magdas-kantine.at/;;+43 1 600 57 72;;;Mo-Th 10:00-14:00; PH off;;;;;;;;;;
5091467147;node;Palmen;Ottakringer StraÃŸe;242;1160;Wien;restaurant;pizza;turkish;kebab;;;;;;;;;;;;;;;
5099749537;node;Gasthaus Elisabeth;Siebenbrunnenfeldgasse;7;1050;Wien;restaurant;regional;https://www.gasthaus-elisabeth.at/;;;+43 1 5443190;;Mo 10:00-14:00; Tu-Fr 10:00-21:00;;;;;;;;;;
5114872472;node;Vitavien;Mariahilfer StraÃŸe;109;1060;Wien;cafe;coffee_shop;;;;;;;;;;;;;;;;;
5125393079;node;Le Ciel by Toni Morwald;;;;;restaurant;;http://www.leciel.at/;;;;;;;;;;;;;;;;
5127161000;node;Lola Spanisches Tapas Restaurant;Gonzagagasse;14;1010;Wien;restaurant;tapas;http://www.lolatapas.at/;reservierung@lolatapas.at;+43 / (1) 532 30 71;;;"Tu-Sa 17:30-23:00; Su,Mo off";;;;;;;;;;;
5130287221;node;Casino Kulinarium;DÃ¶blinger HauptstraÃŸe;76;1190;Wien;restaurant;;;;;;;"Tu-Sa 11:00-23:00; Su,PH 10:00-17:00";;;;;;;;;;;
5135844504;node;CaffÃ© Milano;;;;;cafe;;;;;;;Mo-Fr 09:00-19:00; Sa 09:00-18:00;;;;;;;;;;
5135844517;node;Tauber BrÃ¶tchen;;;;;cafe;;;;;;;Mo-Fr 09:00-19:00; Sa 09:00-18:00;;;;;;;;;;
5137105062;node;noomi cafÃ© deli;HÃ¼tteldorfer StraÃŸe;299;1140;Wien;cafe;coffee_shop;breakfast;https://www.noomi.at/;office@noomi.at;+43 699 18023690;;;Mo-Th 07:00-22:00; Fr 07:00-23:00; Sa 08:00-23:00; Su 10:00-22:00;;;;;;;
5138492181;node;Pizza Lignano;;;;;restaurant;pizza;;;;;;;;;;;;;;;;;
5143238781;node;Saison Bistro;Meidlinger Markt Stand;77-78;1120;Wien;restaurant;vietnamese;;;+43 677 62066289;;;Mo-Sa 11:00-21:00;;;;;;;;;;;
5143238786;node;ZwÃ¶lfer Markt;Meidlinger Markt Stand;59-61, 63-64;1120;Wien;restaurant;;;;;;;;;;;;;;;;;;
5143240730;node;Meidlinger Alm;Meidlinger Markt Stand;127;1120;Wien;restaurant;regional;pizza;https://www.meidlingeralm.at;;4,36767E+11;;;Mo-Sa 08:00-23:00; Su 10:00-18:00;;;;;;;;;
5143914517;node;Bistro MarktgrÃ¤tzl - LM Gastrobetriebs GmbH;Meidling Markt Stand;15-20;1120;Wien;restaurant;;;;;;;;;;;;;;;;;;
5144438099;node;CafÃ© Telegraph;Garnisongasse;7;1090;Wien;cafe;;https://cafetelegraph.eatbu.com/;;;;;;;;;;;;;;;;
5146879958;node;Palmwedel Wien;Schmelzgasse;9;1020;Wien;restaurant;sandwich;german;regional;juice;https://www.palmwedelvienna.at;office@palmwedelvienna.at;+43 1 2016285;;;Mo-Sa 15:30 - 24:00;;;;;;;;
5150366699;node;Gasthaus GrabmÃ¼ller;Liechtenwerder Platz;3;1190;Wien;restaurant;regional;;;;+43 1 367 4332;;Mo-Fr 10:00-22:00;;;;;;;;;;;
5151800190;node;;;;;;cafe;;;;;;;;;;;;;;;;;;
5152455677;node;Battle Axe;Glatzgasse;4;1190;Wien;bar;;;;;+43 1 3672120;office@battleaxe.at;We-Th 19:00-02:00; Fr-Sa 19:00-04:00;;;;;;;;;;
5154256720;node;Mundart;;;;;bar;;;;;;;Tu-Th 16:00-02:00, Fr-Sa 16:00-04:00;;;;;;;;;;;
5154681986;node;FOODPOINT;Hernalser HauptstraÃŸe;116;1170;Wien;cafe;;https://www.verein-startup.at/FOODPOINT-Hernals;hernals@verein-startup.at;+43 664 1246895;;;Mo-Fr 10:00-17:00; Sa 10:00-15:00;;;;;;;;;;
5156192591;node;Aristo Bar;Grinzinger StraÃŸe;70;1190;Wien;bar;;;;;;;Mo-Sa 21:00-04:00;;;;;;;;;;;
5156813315;node;Mama's Glory;BillrothstraÃŸe;32;1190;Wien;cafe;;;;;;;;;;;;;;;;;;
5156996030;node;Meissl & Schadn;Schubertring;10. Dez;1010;Wien;restaurant;regional;https://meisslundschadn.at/;;;+43 1 90 212;schnitzellove@meisslundschadn.at;Mo-Su 12:00-23:30;;;;;;;;;;;
5157013059;node;Alois Bakery;LandstraÃŸer GÃ¼rtel;5;1030;Wien;cafe;;https://www.hoteldaniel.com/de/wien/bakery/;;+43 01 901310;;hellovienna@hoteldaniel.com;Mo-Sa 06:30-01:00;;;;;;;;;;;
5158463872;node;Sofra;;;;;restaurant;;https://sofra.cc/;;;;;;;;;;;;;;;;
5159317270;node;Cafe - Restaurant Gschamster Diener;Stumpergasse;19;1060;Wien;restaurant;regional;http://www.gschamsterdiener.com;office@gschamsterdiener.com;+43-1-597 25 28;;;"Mo-Sa 07:00-23:00; Su,PH 09:00-23:00";;;;;;;;;;;
5159639558;node;Waldgrill;;;;;restaurant;;https://www.waldgrill-cobenzl.at/;waldgrill@waldgrill-cobenzl.at;+43 1 320 58 33;;;10:00-22:00;;;;;;;;;;;
5160645708;node;Hendricks;Franz-Josefs-Kai;57;1010;Wien;bar;;https://hendricks.at;;;;;;;;;;;;;;;;
5162648678;node;Lauserpause;NordpolstraÃŸe;4;1020;Wien;cafe;coffee_shop;https://www.lauserpause.at/;lauserpause@gmail.com;+43 677 62655148;;;Mo-Su 10:00-18:00;;;;;;;;;;;
5162810464;node;Mozart & Meisl;GymnasiumstraÃŸe;62;1190;Wien;bar;;;;;;;;;;;;;;;;;;
5162829068;node;Heuriger SchÃ¶ll;Cobenzlgasse;108;1190;Wien;restaurant;regional;heuriger;;;;;;;;;;;;;;;;
5162942855;node;Selbstbedienung Imbiss Blitz;Gablenzgasse;35-37;1150;Wien;restaurant;;;;;;;;;;;;;;;;;;
5165633070;node;Lust und LÃ¶ffel Restaurant Bar Secret Garden;BillrothstraÃŸe;52;1190;Wien;bar;;;;;;;;;;;;;;;;;;
5167185960;node;Cafe Paris;Burggasse;115;1070;Wien;bar;;;;;;;07:00-02:00;;;;;;;;;;;
5167248083;node;Heuriger Hans Maly;Sandgasse;8;1190;Wien;restaurant;regional;heuriger;https://www.heurigermaly.at/;office@heurigermaly.at;+43 1 3201384;;;Mar 24-Nov 12 16:00-23:30;;;;;;;;;;
5174799393;node;Nikkai Cafe & Restaurant;WipplingerstraÃŸe;34;1010;Wien;restaurant;;;;;;;Mo-Fr 08:00-22:00; Sa 09:00-22:00;;;;;;;;;;
5175423783;node;Hoye;;;;;restaurant;asian;;;;;;;;;;;;;;;;;
5175423784;node;Kitcha;;;;;restaurant;asian;;;;;;Mo-Fr 11:00-22:00; Sa 12:00-22:00;;;;;;;;;;
5180659069;node;Buschenschank Frauneder;Oberlaaer StraÃŸe;73;1100;Wien;restaurant;heuriger;buschenschank;regional;wine;https://www.frauneder-oberlaa.at/;;;+43 1 688 16 80;;;;;;;;;;
5183535456;node;Cafe Konditorei Monika;JÃ¤gerstraÃŸe;47;1200;Wien;cafe;coffee_shop;www.cafemonika.at;;;;;"Mo-Sa 06:30-21:00; Su,PH 09:00-16:00";;;;;;;;;;;
5185156871;node;Le's;LothringerstraÃŸe;4;1040;Wien;restaurant;vietnamese;;;;;;Mo-Fr 11:00-19:00; Sa off; Su 16:00-19:00;;;;;;;;;
5194286291;node;P'tit Bistro Conakry;HeiligenstÃ¤dter StraÃŸe;12;1090;Wien;bar;;;;;;;;;;;;;;;;;;
5203750922;node;The Cake Tree;;;;;cafe;american;french;https://thecaketree.at;info@thecaketree.at;+43 677 62479796;;;Mo,Th-Su 10:00-19:00;;;;;;;;;;
5209783748;node;SHA Guo;Wiedner HauptstraÃŸe;37;1040;Wien;restaurant;asian;https://shaguo.at/;;+43 660 1911803;;;Mo-Sa 11:30-24:00, Su 12:00-24:00;;;;;;;;;;;
5216186222;node;Magu CBD Cannabis BlÃ¼ten;;;;;cafe;;;;;;;Mo-Fr 11:00-19:00; Sa 12:00-18:00;;;;;;;;;;
5224769335;node;City Studio;;;;;bar;;;;;;;"Mo-Fr 10:00-22:00; Sa,Su,PH 12:00-20:00";;;;;;;;;;;
5235324131;node;Sun;Hietzinger HauptstraÃŸe;;1130;Wien;restaurant;chinese;asian;japanese;;;;;;"Mo 11:00-15:00; Tu-Su,PH 11:00-15:00,17:00-22:00";;;;;;;;;
5235996506;node;Kerstin;Novaragasse;38a;1020;Wien;bar;;http://kerstinbar.wixsite.com/kerstin/;;+43 1 219662;;;Mo-Sa 13:00+; Su 20:00+;;;;;;;;;;
5236410577;node;ShiShita;;168;1090;Wien;bar;;;;;;;"Su-Th 14:00-02:00; Fr,Sa 14:00-04:00";;;;;;;;;;;
5236994087;node;Schnattl;Lange Gasse;40;1080;Wien;restaurant;regional;https://www.schnattl.com/;;;;;Mo-Th 11:30-17:00; Fr 11:30-24:00;;;;;;;;;;
5238076425;node;the guest house;;;;;restaurant;;https://www.theguesthouse.at/;;;+43 1 51213 2015;;"Mo-Su 06:30-24:00; PH open ""365 Tage im Jahr offen """;;;;;;;;;;;
5243940867;node;Ottakringer Stub'n;;;;;restaurant;;;;;;;Mo-Fr 09:00-22:00; Sa 09:00-14:00; PH off;;;;;;;;;
5249463266;node;Pizzahaus Meidling;;;;;restaurant;italian;;;4318048877;;;Mo-Su,PH 11:00-14:00,17:00-22:00;;;;;;;;;;;
5250481428;node;Dean & David;Am Europlatz;2;1120;Wien;restaurant;salad;sandwich;curry;https://www.europlaza.at/de/plaza-life/restaurant-dean-david/;;;;;Mo-Th 08:00-17:00; Fr 08:00-15:00;;;;;;;;
5251083836;node;Feine Sichuan KÃ¼che;HÃ¼tteldorfer StraÃŸe;215;1140;Wien;restaurant;chinese;;;+43 1 9572691;;;Tu-Su 11:00-14:30,17:30-22:30;;;;;;;;;;;
5252399773;node;Schweden Espresso;Laurenzerberg;5;1010;Wien;cafe;;;;;+43 1 5336860;;Mo-Fr 07:00-02:00; Sa-Su 06:00-02:00;;;;;;;;;;
5253807224;node;HÃ¼hner Paradies;Reschgasse;25;1120;Wien;restaurant;turkish;;;;;;Mo-Su 08:00-22:00;;;;;;;;;;;
5257379816;node;Mochi;PraterstraÃŸe;15;1020;Wien;restaurant;japanese;https://www.mochi.at/;;;;;Mo-Sa 11:30-22:00;;;;;;;;;;;
5257379817;node;StewART;PraterstraÃŸe;1;1020;Wien;cafe;international;;;;;;Mo-Fr 11:00-14:00;;;;;;;;;;;
5259640321;node;Pizzeria Al Pacino;WittelsbachstraÃŸe;2;1020;Wien;restaurant;pizza;http://www.al-pacino.at;;;;;Mo-Fr 11:00-17:00; PH off;;;;;;;;;;
5272673012;node;Wienerwald fast&fresh;;;;;restaurant;regional;;;;;;Mo-Su 10:00-22:00;;;;;;;;;;;
5275245297;node;Feuerdorf Salettl;Freda-Meissner-Blau-Promenade;1;;;bar;barbecue;grill;;;;+43 1 934 6730;hallo@feuerdorf.at;Mo-Su 11:30-00:00;;;;;;;;;;
5280244122;node;Lâ€˜Orient;Rotensterngasse;22;1020;Wien;restaurant;moroccan;https://www.lorient.at/pages/restaurant;office@lorient.at;+43 1 890 39 22;;;Tu-Sa 17:00-23:00; Su 12:00-23:00;;;;;;;;;;
5283584233;node;AlsCafÃ©;;;;;cafe;;https://www.gbstern.at/west/news/detail/2385/;;;;;We-Fr 10:00-19:00; Sa 09:00-19:00;;;;;;;;;;
5292422764;node;Basz Bar;HollandstraÃŸe;7;1020;Wien;bar;;http://www.basz-bar.at/;hallo@basz-bar.at;+43 676 4283678;;;Mo-Sa 17:00-01:00;;;;;;;;;;;
5298329879;node;Safran;Kinskygasse;21;1230;Wien;restaurant;indian;http://www.safran.wien;;+43 1 66 500 48;;;"Mo-Fr 11:00-14:30, 17:00-22:00; Sa 17:00-22:00; Su, PH 11:00-22:00";;;;;;;;;;;
5298403982;node;FamilienstÃ¼berl;;;;;restaurant;;;;;;;;;;;;;;;;;;
5299907418;node;Drakon;Drachengasse;3;;;bar;;https://www.facebook.com/drakonbar/;;4,36992E+12;;;We-Sa 18:00-02:00; Su 18:00-23:45;;;;;;;;;;
5299907625;node;dosage;;;;;bar;;;;;;;;;;;;;;;;;;
5300777693;node;La Piazza D'oro;;;;;cafe;;;;;;;Mo-Su 15:00-24:00;;;;;;;;;;;
5302930416;node;Speiseamt Seestadt;Sonnenallee;31;1220;Wien;restaurant;regional;https://www.wienwork.at/de/speiseamt-seestadt;speiseamt@wienwork.at;+43 1 288 80 250;;;Mo-Th 11:30-13:30; Fr 11:30-13:00;;;;;;;;;;
5303209289;node;Cafe Favorit;;;;;cafe;;;;;;;Mo-Th 08:00-24:00, Fr,Sa 08:00-02:00, Su 08:00-24:00;;;;;;;;;;;
5313200261;node;Il Tavoliere CaffÃ¨ Ristorante;WestbahnstraÃŸe;37;1070;;cafe;italian;https://www.iltavoliere.at;MASCIAIVAN1@GMAIL.COM;4,36992E+12;;;Mo-Fr 12:00-23:00; Sa 17:00-23:00;;;;;;;;;;
5313433421;node;KnÃ¶del Manufaktur Restaurant;JosefstÃ¤dter StraÃŸe;89;1080;Wien;restaurant;dumplings;https://www.willstdumitmirknoedeln.at/;;+43 664 999 27 104;;;"Tu-Th 12:00-20:00; Fr,Sa 12:00-21:00; Su 12:00-18:00";;;;;;;;;;;
5315169719;node;BahÃ§e;;;;;restaurant;turkish;;;;;;;;;;;;;;;;;
5316213640;node;Vitaminbar;;;;;bar;;;;;;;;;;;;;;;;;;
5316235769;node;Admiral Sportwetten;;;;;cafe;;;;;;;;;;;;;;;;;;
5316583608;node;Great Amritsar;Marxergasse;7;1030;Wien;restaurant;;;;;;;"Mo-Fr 11:00-14:30,17:30-22:30; Sa 12:00-22:30";;;;;;;;;;;
5316611640;node;Ebi;TeinfaltstraÃŸe;9;1010;Wien;restaurant;japanese;https://www.ebi-vienna.at/ebi01;;4315329617;;;Mo-Su 12:00-23:00;;;;;;;;;;;
5332175424;node;Rinkhy Delikatessin Bar;;;1070;Wien;bar;tapas;https://www.rinkhy.com/;;;+43 1 9478 798;;Mo-Sa 17:00-24:00;;;;;;;;;;;
5333480182;node;Caffe 4 you;Brunnengasse;75;1160;Wien;cafe;coffee_shop;;;;;;off;;;;;;;;;;;
5333480183;node;Velvet Palace;Lerchenfelder GÃ¼rtel;55A;1160;Wien;bar;;;;;;;;;;;;;;;;;;
5333480191;node;Vanella - bar del gelato;Nussdorfer StraÃŸe;47;1090;Wien;cafe;ice_cream;http://www.vanella.at/;gelato@vanella.at;+43 1 310 26 69;;;Mar-Apr 11:00-21:00; May-Sep 11:00-22:00; Sep-Oct 11:00-21:00;;;;;;;;;
5336479380;node;Caffetteria Barista;;;;;cafe;;;;;;;;;;;;;;;;;;
5338038921;node;Wip's Soulfood;Sagedergasse;8;1120;Wien;restaurant;;;;;tel:+4318023699;;;;;;;;;;;;;
5338335021;node;The Birdyard;Lange Gasse;74;1080;Wien;bar;;http://www.thebirdyard.at;;4314024624;;;"Tu-Sa 11:30-21:00; Su,PH 11:30-19:00; Mo off";;;;;;;;;;;
5338347121;node;Mani;Brunnenmarkt Stand;153-154;1160;Wien;restaurant;oriental;https://www.mani-wien.at/;;4314024317;;;Mo-Th 11:00-23:00; Fr-Sa 09:00-23:00;;;;;;;;;;
5351070848;node;Boemska PriÄa;MÃ¤rzstraÃŸe;96;;;cafe;;;;;;;;;;;;;;;;;;
5351070851;node;Viet Soup;;;;;restaurant;vietnamese;https://vietsoup.at/;vietsoup.at@gmail.com;+43 1 4116174;;;"Mo-Fr 11:30-21:45; PH,Sa,Su 12:00-21:45";;;;;;;;;;;
5351070854;node;Casa Bapa;;;;;restaurant;pizza;;;;;;;;;;;;;;;;;
5352373957;node;Kuchl;;;;;restaurant;;https://www.tricore.at/community/;;;;;Mo-Do 11:30-13:30; Fr 11:30-13:00; PH off;;;;;;;;;
5359283737;node;Zum Breitenseer;;;;;restaurant;regional;;;;;;PH,Mo-Su 09:00-20:00;;;;;;;;;;;
5360982614;node;Die Schankerlwirtschaft;;;;;restaurant;;;;;;;;;;;;;;;;;;
5364762601;node;Mario;;;;;cafe;;;;;;;;;;;;;;;;;;
5364762611;node;Cafe Platin;;;;;cafe;;;;;;;;;;;;;;;;;;
5372840566;node;Magazin Restaurant und Weinhaus;;;;;restaurant;regional;https://magazin-riemergasse14.at/;magazin@riemergasse14.at;+43-1-512 7787;;;Mo-Sa 11:30-23:00; Su 11:30-22:00;;;;;;;;;;
5374345621;node;Vienna Sausage;Schottenring;1;1010;Wien;restaurant;american;austrian;https://www.viennasausage.at/;;;;;Mo-Fr 11:30-15:00, 17:00-22:00;;;;;;;;;;
5376196674;node;Waldemar Tagesbar;Altgasse;6;1130;Wien;cafe;;https://www.waldemar-tagesbar.at;;;;;Mo-Fr 08:00-20:00; Fr-Su 09:00-15:00;;;;;;;;;;
5382829763;node;Ristorante La Ruffa;GoldschlagstraÃŸe;135;1140;Wien;restaurant;italian;pizza;https://ristorante-laruffa.at;;+43 660 8996021;;;Mo-Sa 10:00-23:00; Su 10:00-21:00;;;;;;;;;
5382841233;node;Stars;;;;;cafe;;;;;;;Mo-Fr 06:00-02:00, Sa 08:00-02:00, Su 09:00-02:00;;;;;;;;;;;
5382851780;node;Bio Welt;;;;;restaurant;indian;;;;;;;;;;;;;;;;;
5382851782;node;Steva's Grillrestaurant;;;;;restaurant;;;;;;;;;;;;;;;;;;
5390211810;node;Espresso Kultur;;;;;cafe;;;;;;;"We-Fr 10:00-12:30,14:00-18:00; Sa 10:00-13:00";;;;;;;;;;;
5403252845;node;Crno & Bello;JohnstraÃŸe;50;1150;Wien;cafe;;;;;;;;;;;;;;;;;;
5403263169;node;Noodle King;Schmutzergasse;2;1150;Wien;restaurant;sushi;noodle;wok;;;;;;Mo-Su 11:00-22:00;;;;;;;;;
5403263171;node;Gasthaus Alex;;;;;restaurant;regional;;;;;;Mo-Fr 09:00-21:00; Sa 09:00-15:00; Su 14:00-21:00;;;;;;;;;
5403263172;node;San;;;;;restaurant;pizza;grill;https://www.restaurant-san-wien.at/;;+43 1 9231012;;;;;;;;;;;;;
5409593151;node;Forno;Neustiftgasse;81;1070;Wien;cafe;;;;;;;"Tu-Fr 10:30-19:30; Sa 10:00-21:00; Su,Mo off";;;;;;;;;;;
5415132662;node;vis a vis;;;;;restaurant;;;;;;;Mo-Fr 15:00-22:00;;;;;;;;;;;
5418257076;node;Ivy's Pho House;Mariahilfer StraÃŸe;103;1060;Wien;restaurant;vietnamese;;;;;;Mo-Su 11:30-22:00;;;;;;;;;;;
5421058676;node;Ferrari Caffe;Annagasse;3-3a;1010;Wien;cafe;;https://www.ferrari-caffe.at/;;+43 1 512 27 86;;;Mo-Su,PH 12:00-22:00;;;;;;;;;;;
5433229098;node;Little India;KoppstraÃŸe;10;1160;Wien;restaurant;indian;little-india.at;;4319900547;;;"Mo-Sa 11:00-14:30, 17:30-22:30; Su 17:30-22:30";;;;;;;;;;;
5434123636;node;Dhaka - indisches Bistro;Brunnenmarkt Stand;142;1160;Wien;restaurant;indian;burger;;;4,36764E+11;;;Mo-Fr 11:30-22:30; Sa 08:00-22:30;;;;;;;;;
5436245482;node;Remi Demi;RinnbÃ¶ckstraÃŸe;35â€“43;1110;Wien;bar;;;;;;;"Mo-Fr 14:00-02:00, Sa 17:00-02:00; PH off";;;;;;;;;;;
5440786211;node;Viva la mamma;Dr.-Karl-Lueger-Platz;5;1010;Wien;restaurant;;;;;;;;;;;;;;;;;;
5445872971;node;Ha Ha Sushi;MuseumstraÃŸe;4;;;restaurant;asian;;;;;;Su-Th 11:00-22:00; Fr-Sa 12:00-22:00;;;;;;;;;;
5448487047;node;Pinsatore;SchleifmÃ¼hlgasse;21;1040;Wien;cafe;;;;;;;"Mo-Sa 12:00-22:00; PH,Su off";;;;;;;;;;;
5463168185;node;El Gaucho;;;;;restaurant;;https://www.elgaucho.at/wien-rochusmarkt/;;;;;Mo-Sa 11:00-02:00, PH,Su 12:00-23:00;;;;;;;;;;;
5470682462;node;nook [nuk];Altgasse;12;1130;Wien;cafe;;https://www.nookvienna.com/;;;;;Mo-Su 10:00-18:00;;;;;;;;;;;
5472976122;node;Coconut Curry;PraterstraÃŸe;53;;Wien;restaurant;asian;https://coconut-curry.at/;;+43 1 2197411;;;Mo-Fr, Su 11:00-23:00;;;;;;;;;;;
5477352521;node;Pho 84;;;1070;Wien;restaurant;vietnamese;https://pho84.at/;;4315261375;;;"Mo-Sa 11:30-22:00; PH,Su 12:30-22:00";;;;;;;;;;;
5480695338;node;Liman;Veronikagasse;19;1160;Wien;restaurant;turkish;;;;;;;;;;;;;;;;;
5481934733;node;Metcha Matcha;Neustiftgasse;7;1070;Wien;restaurant;japanese;http://www.metchamatcha.at/;;;+43 1 5222115;info@metchamatcha.at;PH,Tu-Su 12:00-22:00;;;;;;;;;;;
5492379775;node;Wachauer Weinstube;UniversitÃ¤tsstraÃŸe;4;1090;Wien;bar;;;;;;;;;;;;;;;;;;
5493662475;node;Cafe Konditorei Feinkost Dodoshy;Rhigasgasse;2;1170;Wien;cafe;cake;;;;;;Mo-Sa 09:00-14:00,15:00-20:00;;;;;;;;;;;
5503379821;node;KLYO;UraniastraÃŸe;1;;;restaurant;breakfast;burger;coffee_shop;pasta;tea;https://www.klyo.at/;wien@klyo.at;+43 1 710 5946;;;Mo-Su 09:00-00:00;;;;;;;
5506501286;node;Hatam Restaurant;WÃ¤hringer StraÃŸe;64;1090;Wien;restaurant;persian;https://www.hatam.at/;;+43-1-310 9450;;;Mo-Su 11:00-23:00;;;;;;;;;;;
5506682358;node;Cafe-Konditorei Bredendick;Sechsschimmelgasse;4;1090;Wien;cafe;cake;https://bredendick.lima-city.de;;+43-650 345 1446;;;Mo-Th 07:30-18:00; Sa 07:30-14:00; Fr 07:30-17:00;;;;;;;;;
5506686918;node;Inkognito;Lustkandlgasse;6;1090;Wien;bar;;http://www.carlo-bahrer.com/inkognito.html;shop@carlobahrer.com;01 3196588;;;Mo-Sa 19:30-04:00;;;;;;;;;;;
